RecordNumber,Zipcode,City,State,Lat,Long
65833,46779,GOLDEN LAKE,IN,41.58,-85.01
65834,46780,PLEASANT MILLS,IN,40.85,-84.86
65835,46780,PLEASANT MLS,IN,40.85,-84.86
65836,46563,PLYMOUTH,IN,41.34,-86.31
65837,46563,INWOOD,IN,41.34,-86.31
65838,47868,POLAND,IN,39.45,-86.97
65839,47868,ATKINSONVILLE,IN,39.45,-86.97
65840,47868,GREYBROOK LAKE,IN,39.45,-86.97
65841,47868,HOOSIER HIGHLANDS,IN,39.45,-86.97
65842,47868,JORDAN,IN,39.45,-86.97
65843,46781,PONETO,IN,40.65,-85.22
65844,46368,PORTAGE,IN,41.58,-87.18
65845,46368,OGDEN DUNES,IN,41.58,-87.18
65846,47371,PORTLAND,IN,40.43,-84.98
65847,47371,ANTIVILLE,IN,40.43,-84.98
65848,47371,BELLEFOUNTAIN,IN,40.43,-84.98
65849,47371,BLAINE,IN,40.43,-84.98
65850,47371,BLUFF POINT,IN,40.43,-84.98
65851,47371,BOUNDRY,IN,40.43,-84.98
65852,47371,BRICE,IN,40.43,-84.98
65853,47371,COLLEGE CNR,IN,40.43,-84.98
65854,47371,COLLEGE CORNER,IN,40.43,-84.98
65855,47371,COLLETT,IN,40.43,-84.98
65856,47371,COMO,IN,40.43,-84.98
65857,47371,LIBER,IN,40.43,-84.98
65858,47371,NEW MOUNT PLEASANT,IN,40.43,-84.98
65859,47371,NEW MT PLEASANT,IN,40.43,-84.98
65860,47371,NOBLE,IN,40.43,-84.98
65861,47371,POWERS,IN,40.43,-84.98
65862,47371,WESTCHESTER,IN,40.43,-84.98
65863,47381,SALAMONIA,IN,40.38,-84.86
65864,47381,SALOMONIA,IN,40.38,-84.86
65865,47869,PRAIRIE CREEK,IN,39.29,-87.53
65866,47870,PRAIRIETON,IN,39.36,-87.49
65867,46782,PREBLE,IN,40.83,-85.01
65868,46170,PUTNAMVILLE,IN,39.56,-86.85
65869,47456,QUINCY,IN,39.43,-86.79
65870,47456,LAKE MAXINE,IN,39.43,-86.79
65871,47373,REDKEY,IN,40.34,-85.15
65872,46171,REELSVILLE,IN,39.53,-86.95
65873,47977,REMINGTON,IN,40.76,-87.15
65874,47978,RENSSELAER,IN,40.93,-87.14
65875,47978,COLLEGEVILLE,IN,40.93,-87.14
65876,47980,REYNOLDS,IN,40.74,-86.87
65877,47374,RICHMOND,IN,39.82,-84.88
65878,47374,CHESTER,IN,39.82,-84.88
65879,47374,EAST HAVEN,IN,39.82,-84.88
65880,47374,GATEWAY SHOPPING CENTER,IN,39.82,-84.88
65881,47374,GATEWAY SHOPPING CTR,IN,39.82,-84.88
65882,47374,MIDDLEBORO,IN,39.82,-84.88
65883,47374,RICHMOND SQ,IN,39.82,-84.88
65884,47374,RICHMOND SQUARE,IN,39.82,-84.88
65885,47374,SPRING GROVE,IN,39.82,-84.88
65886,47374,SPRING GROVE HEIGHTS,IN,39.82,-84.88
65887,47374,SPRING GRV HTS,IN,39.82,-84.88
65888,47374,WHITEWATER,IN,39.82,-84.88
65889,47375,RICHMOND,IN,39.82,-84.88
65890,47380,RIDGEVILLE,IN,40.28,-85.02
65891,47380,DEERFIELD,IN,40.28,-85.02
65892,47380,RANDOLPH,IN,40.28,-85.02
65893,47871,RILEY,IN,39.38,-87.3
65894,46172,ROACHDALE,IN,39.84,-86.8
65895,46172,BARNARD,IN,39.84,-86.8
65896,46172,FINCASTLE,IN,39.84,-86.8
65897,46172,NEW MAYSVILLE,IN,39.84,-86.8
65898,46974,ROANN,IN,40.91,-85.92
65899,46783,ROANOKE,IN,40.96,-85.37
65900,46975,ROCHESTER,IN,41.06,-86.19
65901,46977,ROCKFIELD,IN,40.66,-86.58
65902,47830,BELLMORE,IN,39.75,-87.06
65903,47872,ROCKVILLE,IN,39.76,-87.23
65904,47872,JUDSON,IN,39.76,-87.23
65905,47872,CATLIN,IN,39.76,-87.23
65906,47872,COLOMA,IN,39.76,-87.23
65907,47872,GUION,IN,39.76,-87.23
65908,47872,HOLLANDSBURG,IN,39.76,-87.23
65909,47872,MANSFIELD,IN,39.76,-87.23
65910,47872,MILLIGAN,IN,39.76,-87.23
65911,47872,NYESVILLE,IN,39.76,-87.23
65912,46371,ROLLING PRAIRIE,IN,41.68,-86.6
65913,46371,ROLLING PR,IN,41.68,-86.6
65914,46784,ROME CITY,IN,41.48,-85.35
65915,47981,ROMNEY,IN,40.25,-86.91
65916,47874,ROSEDALE,IN,39.62,-87.28
65917,47874,ATHERTON,IN,39.62,-87.28
65918,47874,COAL BLUFF,IN,39.62,-87.28
65919,47874,COXVILLE,IN,39.62,-87.28
65920,47874,DIAMOND,IN,39.62,-87.28
65921,47874,FLORIDA,IN,39.62,-87.28
65922,47874,JESSUP,IN,39.62,-87.28
65923,47874,LYFORD,IN,39.62,-87.28
65924,47874,NORTHPINE ESTATES,IN,39.62,-87.28
65925,47874,NUMA,IN,39.62,-87.28
65926,47874,WEST ATHERTON,IN,39.62,-87.28
65927,46372,ROSELAWN,IN,41.14,-87.31
65928,46065,ROSSVILLE,IN,40.42,-86.59
65929,46978,ROYAL CENTER,IN,40.86,-86.5
65930,46155,MAYS,IN,39.74,-85.46
65931,46173,RUSHVILLE,IN,39.61,-85.44
65932,46175,RUSSELLVILLE,IN,39.85,-86.98
65933,46979,RUSSIAVILLE,IN,40.41,-86.27
65934,47575,SAINT ANTHONY,IN,38.33,-86.82
65935,47575,KYANA,IN,38.33,-86.82
65936,47575,ST ANTHONY,IN,38.33,-86.82
65937,47875,SAINT BERNICE,IN,39.79,-87.45
65938,47875,ST BERNICE,IN,39.79,-87.45
65939,46785,SAINT JOE,IN,41.31,-84.9
65940,46785,ST JOE,IN,41.31,-84.9
65941,46373,SAINT JOHN,IN,41.44,-87.47
65942,46373,DYER,IN,41.44,-87.47
65943,46373,ST JOHN,IN,41.44,-87.47
65944,47876,SAINT MARY OF THE WOODS,IN,39.51,-87.46
65945,47876,ST MARY OF WD,IN,39.51,-87.46
65946,47876,ST MARY OF THE WOODS,IN,39.51,-87.46
65947,47577,SAINT MEINRAD,IN,38.18,-86.85
65948,47577,ST MEINRAD,IN,38.18,-86.85
65949,47272,SAINT PAUL,IN,39.42,-85.62
65950,47272,ST PAUL,IN,39.42,-85.62
65951,47578,SANDBORN,IN,38.89,-87.18
65952,46374,SAN PIERRE,IN,41.21,-86.86
65953,47579,SANTA CLAUS,IN,38.11,-86.92
65954,47579,CHRISTMAS LAKE VILLAGE,IN,38.11,-86.92
65955,47579,CHRISTMAS LK,IN,38.11,-86.92
65956,47579,XMAS LK VLG,IN,38.11,-86.92
65957,47579,XMAS LAKE VLG,IN,38.11,-86.92
65958,47382,SARATOGA,IN,40.23,-84.91
65959,46375,SCHERERVILLE,IN,41.48,-87.44
65960,46376,SCHNEIDER,IN,41.19,-87.44
65961,47273,SCIPIO,IN,39.07,-85.72
65962,47457,SCOTLAND,IN,38.91,-86.91
65963,46067,SEDALIA,IN,40.41,-86.51
65964,47878,SEELYVILLE,IN,39.49,-87.26
65965,47878,TABERTOWN,IN,39.49,-87.26
65966,47383,SELMA,IN,40.18,-85.27
65967,47383,HILLS AND DALES,IN,40.18,-85.27
65968,47383,HLLS & DLES,IN,40.18,-85.27
65969,47383,SMITHFIELD,IN,40.18,-85.27
65970,46980,SERVIA,IN,40.93,-85.68
65971,47274,SEYMOUR,IN,38.95,-85.88
65972,47274,LUTHERAN LAKE,IN,38.95,-85.88
65973,46068,SHARPSVILLE,IN,40.37,-86.08
65974,46068,NEVADA,IN,40.37,-86.08
65975,47879,SHELBURN,IN,39.17,-87.39
65976,47879,CURRY,IN,39.17,-87.39
65977,47879,EAST SHELBURN,IN,39.17,-87.39
65978,47879,JACKSON HILL,IN,39.17,-87.39
65979,47879,SCOTT CITY,IN,39.17,-87.39
65980,47879,WILFRED,IN,39.17,-87.39
65981,46377,SHELBY,IN,41.19,-87.34
65982,46176,SHELBYVILLE,IN,39.52,-85.77
65983,47880,SHEPARDSVILLE,IN,39.6,-87.41
65984,46069,SHERIDAN,IN,40.13,-86.21
65985,46565,SHIPSHEWANA,IN,41.67,-85.57
65986,47384,SHIRLEY,IN,39.89,-85.57
65987,47384,GRANT CITY,IN,39.89,-85.57
65988,47581,SHOALS,IN,38.66,-86.79
65989,47581,CALE,IN,38.66,-86.79
65990,47581,DOVER HILL,IN,38.66,-86.79
65991,47581,EAST SHOALS,IN,38.66,-86.79
65992,47581,HALBERT,IN,38.66,-86.79
65993,47581,HINDOSTAN FALLS,IN,38.66,-86.79
65994,47581,HINDOSTAN FLS,IN,38.66,-86.79
65995,47581,INDIAN SPRINGS,IN,38.66,-86.79
65996,47581,IRONTON,IN,38.66,-86.79
65997,47581,ROLLINS,IN,38.66,-86.79
65998,47581,TRINITY SPRGS,IN,38.66,-86.79
65999,47581,TRINITY SPRINGS,IN,38.66,-86.79
66000,47581,WILLOW VALLEY,IN,38.66,-86.79
66001,47581,WINDOM,IN,38.66,-86.79
66002,46982,SILVER LAKE,IN,41.07,-85.89
66003,47458,SMITHVILLE,IN,39.09,-86.47
66004,47459,SOLSBERRY,IN,39.12,-86.75
66005,47459,HENDRICKSVILLE,IN,39.12,-86.75
66006,47459,HENDRICKSVLE,IN,39.12,-86.75
66007,47459,NEWARK,IN,39.12,-86.75
66008,46984,SOMERSET,IN,40.69,-85.86
66009,46601,SOUTH BEND,IN,41.67,-86.26
66010,46601,S BEND,IN,41.67,-86.26
66011,46601,SO BEND,IN,41.67,-86.26
66012,46613,SOUTH BEND,IN,41.67,-86.26
66013,46614,SOUTH BEND,IN,41.67,-86.26
66014,46615,SOUTH BEND,IN,41.67,-86.26
66015,46616,SOUTH BEND,IN,41.67,-86.26
66016,46617,SOUTH BEND,IN,41.67,-86.26
66017,46619,SOUTH BEND,IN,41.67,-86.26
66018,46624,SOUTH BEND,IN,41.67,-86.26
66019,46626,SOUTH BEND,IN,41.67,-86.26
66020,46626,SOUTH BEND TRIBUNE,IN,41.67,-86.26
66021,46628,SOUTH BEND,IN,41.67,-86.26
66022,46628,LYDICK,IN,41.67,-86.26
66023,46634,SOUTH BEND,IN,41.67,-86.26
66024,46635,SOUTH BEND,IN,41.67,-86.26
66025,46637,SOUTH BEND,IN,41.67,-86.26
66026,46637,ROSELAND,IN,41.67,-86.26
66027,46660,SOUTH BEND,IN,41.67,-86.26
66028,46680,SOUTH BEND,IN,41.67,-86.26
66029,46699,SOUTH BEND,IN,41.67,-86.26
66030,46699,BRM SOUTH BEND,IN,41.67,-86.26
66031,46699,S BEND,IN,41.67,-86.26
66032,46699,SO BEND,IN,41.67,-86.26
66033,46786,SOUTH MILFORD,IN,41.53,-85.27
66034,46787,SOUTH WHITLEY,IN,41.08,-85.62
66035,46787,COLLAMER,IN,41.08,-85.62
66036,46787,LUTHER,IN,41.08,-85.62
66037,46787,TUNKER,IN,41.08,-85.62
66038,47460,SPENCER,IN,39.28,-86.76
66039,47460,ADEL,IN,39.28,-86.76
66040,47460,CARP,IN,39.28,-86.76
66041,47460,CATARACT,IN,39.28,-86.76
66042,47460,FREEMAN,IN,39.28,-86.76
66043,47460,HEIGHTS CORNER,IN,39.28,-86.76
66044,47460,HTS CRNR,IN,39.28,-86.76
66045,47460,NEW HOPE,IN,39.28,-86.76
66046,47460,POTTERSVILLE,IN,39.28,-86.76
66047,47460,ROMONA,IN,39.28,-86.76
66048,47460,VANDALIA,IN,39.28,-86.76
66049,47460,VILAS,IN,39.28,-86.76
66050,46788,SPENCERVILLE,IN,41.27,-84.92
66051,46788,HURSHTOWN,IN,41.27,-84.92
66052,47385,SPICELAND,IN,39.83,-85.43
66053,47386,SPRINGPORT,IN,40.04,-85.39
66054,47386,LURAY,IN,40.04,-85.39
66055,47462,SPRINGVILLE,IN,38.94,-86.62
66056,47462,HOBBIEVILLE,IN,38.94,-86.62
66057,47462,POPCORN,IN,38.94,-86.62
66058,47584,SPURGEON,IN,38.25,-87.25
66059,47463,STANFORD,IN,39.1,-86.6
66060,46985,STAR CITY,IN,40.95,-86.52
66061,47982,STATE LINE,IN,40.17,-87.47
66062,47881,STAUNTON,IN,39.48,-87.18
66063,47585,STENDAL,IN,38.27,-87.12
66064,47585,LOCKHART,IN,38.27,-87.12
66065,47585,ZOAR,IN,38.27,-87.12
66066,46180,STILESVILLE,IN,39.63,-86.63
66067,47983,STOCKWELL,IN,40.25,-86.78
66068,47387,STRAUGHN,IN,39.8,-85.29
66069,47387,DUDLEY,IN,39.8,-85.29
66070,46789,STROH,IN,41.58,-85.19
66071,46789,WILDWOOD LANDING,IN,41.58,-85.19
66072,47882,SULLIVAN,IN,39.09,-87.4
66073,47882,NEW LEBANON,IN,39.09,-87.4
66074,47882,LAKE SULLIVAN,IN,39.09,-87.4
66075,47882,TURMAN,IN,39.09,-87.4
66076,47388,SULPHUR SPRINGS,IN,40,-85.44
66077,47388,SULPHUR SPGS,IN,40,-85.44
66078,46379,SUMAVA RESORTS,IN,41.16,-87.43
66079,46379,SUMAVA RSTS,IN,41.16,-87.43
66080,46070,SUMMITVILLE,IN,40.33,-85.64
66081,46986,SWAYZEE,IN,40.5,-85.82
66082,46986,SIMS,IN,40.5,-85.82
66083,46987,SWEETSER,IN,40.56,-85.76
66084,47465,SWITZ CITY,IN,39.03,-87.05
66085,47465,FAIRPLAY,IN,39.03,-87.05
66086,47465,GRANT,IN,39.03,-87.05
66087,46567,SYRACUSE,IN,41.42,-85.74
66088,47280,TAYLORSVILLE,IN,39.29,-85.94
66089,47586,TELL CITY,IN,37.94,-86.75
66090,47586,BURGLEN HILLS,IN,37.94,-86.75
66091,47586,FENN HAVEN,IN,37.94,-86.75
66092,47586,FRANKLIN HILLS,IN,37.94,-86.75
66093,47586,FRANKLIN HLS,IN,37.94,-86.75
66094,47586,GATCHEL,IN,37.94,-86.75
66095,47586,LILLY DALE,IN,37.94,-86.75
66096,47586,SCENIC HEIGHTS,IN,37.94,-86.75
66097,47586,SCENIC HTS,IN,37.94,-86.75
66098,47801,TERRE HAUTE,IN,39.47,-87.38
66099,47802,TERRE HAUTE,IN,39.47,-87.38
66100,47802,ALLENDALE,IN,39.47,-87.38
66101,47802,DOWDEN ACRES,IN,39.47,-87.38
66102,47802,HOLLY HILLS,IN,39.47,-87.38
66103,47802,HONEY CREEK SQUARE,IN,39.47,-87.38
66104,47802,KELLER,IN,39.47,-87.38
66105,47802,KINGSWOOD TERRA,IN,39.47,-87.38
66106,47802,LAKE NOJI,IN,39.47,-87.38
66107,47802,LAKEVIEW ESTATES,IN,39.47,-87.38
66108,47802,LAKEWOOD,IN,39.47,-87.38
66109,47802,MARYLAND,IN,39.47,-87.38
66110,47802,MARYWOOD,IN,39.47,-87.38
66111,47802,OAK GROVE,IN,39.47,-87.38
66112,47802,PAINT MILL LAKE,IN,39.47,-87.38
66113,47802,PRAIRIE VILLAGE,IN,39.47,-87.38
66114,47802,SOUTHWOOD,IN,39.47,-87.38
66115,47802,SPRING HILL ESTATES,IN,39.47,-87.38
66116,47802,SPRING VALLEY ESTATES,IN,39.47,-87.38
66117,47802,WONDER LAKE,IN,39.47,-87.38
66118,47802,WOODGATE,IN,39.47,-87.38
66119,47802,WOODGATE EAST,IN,39.47,-87.38
66120,47802,YOUNGSTOWN,IN,39.47,-87.38
66121,47802,YOUNGSTOWN ACRES,IN,39.47,-87.38
66122,47802,YOUNGSTOWN MEADOWS,IN,39.47,-87.38
66123,47803,TERRE HAUTE,IN,39.47,-87.38
66124,47804,TERRE HAUTE,IN,39.47,-87.38
66125,47805,TERRE HAUTE,IN,39.47,-87.38
66126,47805,N TERRE HAUTE,IN,39.47,-87.38
66127,47805,NORTH TERRE HAUTE,IN,39.47,-87.38
66128,47805,APACHE ACRES,IN,39.47,-87.38
66129,47805,BARTLEY,IN,39.47,-87.38
66130,47805,BURNETT,IN,39.47,-87.38
66131,47805,CEMAR ESTATES,IN,39.47,-87.38
66132,47805,EHRMANDALE,IN,39.47,-87.38
66133,47805,GROUSELAND,IN,39.47,-87.38
66134,47805,MARQUETTE FARM,IN,39.47,-87.38
66135,47805,PROGRESS ACRES,IN,39.47,-87.38
66136,47805,ROSE HILL GARDENS,IN,39.47,-87.38
66137,47805,SANDCUT,IN,39.47,-87.38
66138,47805,SHAWVILLE,IN,39.47,-87.38
66139,47805,SPELTERVILLE,IN,39.47,-87.38
66140,47805,SPRINGWOOD,IN,39.47,-87.38
66141,47805,TERA NORTH,IN,39.47,-87.38
66142,47807,TERRE HAUTE,IN,39.47,-87.38
66143,47808,TERRE HAUTE,IN,39.47,-87.38
66144,47809,TERRE HAUTE,IN,39.47,-87.38
66145,47809,INDIANA STATE UNIVERSITY,IN,39.47,-87.38
66146,47811,TERRE HAUTE,IN,39.47,-87.38
66147,47811,COLUMBIA HOUSE PREPAID,IN,39.47,-87.38
66148,47812,TERRE HAUTE,IN,39.47,-87.38
66149,47812,COLUMBIA HOUSE P DUE,IN,39.47,-87.38
66150,46381,THAYER,IN,41.17,-87.33
66151,46071,THORNTOWN,IN,40.12,-86.61
66152,46570,TIPPECANOE,IN,41.22,-86.1
66153,46045,GOLDSMITH,IN,40.26,-86.18
66154,46072,TIPTON,IN,40.28,-86.04
66155,46571,TOPEKA,IN,41.53,-85.54
66156,46181,TRAFALGAR,IN,39.41,-86.14
66157,46181,PEOGA,IN,39.41,-86.14
66158,46181,SAMARIA,IN,39.41,-86.14
66159,46181,SPEARSVILLE,IN,39.41,-86.14
66160,47588,TROY,IN,38,-86.81
66161,47588,HUFFMAN,IN,38,-86.81
66162,47467,TUNNELTON,IN,38.8,-86.33
66163,46988,TWELVE MILE,IN,40.85,-86.2
66164,46988,12 MILE,IN,40.85,-86.2
66165,46572,TYNER,IN,41.4,-86.4
66166,47390,UNION CITY,IN,40.2,-84.81
66167,47390,BARTONIA,IN,40.2,-84.81
66168,47390,HARRISVILLE,IN,40.2,-84.81
66169,47390,NEW PITTSBURG,IN,40.2,-84.81
66170,47390,SOUTH SALEM,IN,40.2,-84.81
66171,46791,UNIONDALE,IN,40.82,-85.24
66172,46382,UNION MILLS,IN,41.46,-86.81
66173,46382,WELLSBORO,IN,41.46,-86.81
66174,47468,UNIONVILLE,IN,39.25,-86.41
66175,47884,UNIVERSAL,IN,39.62,-87.45
66176,46989,UPLAND,IN,40.46,-85.51
66177,46990,URBANA,IN,40.89,-85.71
66178,47281,VALLONIA,IN,38.8,-86.05
66179,46383,VALPARAISO,IN,41.47,-87.05
66180,46383,VALPO,IN,41.47,-87.05
66181,46384,VALPARAISO,IN,41.47,-87.05
66182,46384,VALPO,IN,41.47,-87.05
66183,46385,VALPARAISO,IN,41.47,-87.05
66184,46385,VALPO,IN,41.47,-87.05
66185,46991,VAN BUREN,IN,40.61,-85.5
66186,46991,LANDESS,IN,40.61,-85.5
66187,47987,VEEDERSBURG,IN,40.11,-87.25
66188,47590,VELPEN,IN,38.37,-87.1
66189,47282,VERNON,IN,38.98,-85.61
66190,47591,VINCENNES,IN,38.67,-87.51
66191,47591,FRITCHTON,IN,38.67,-87.51
66192,46992,WABASH,IN,40.79,-85.82
66193,46573,WAKARUSA,IN,41.53,-86.01
66194,46182,WALDRON,IN,39.48,-85.66
66195,46574,WALKERTON,IN,41.46,-86.48
66196,46994,WALTON,IN,40.66,-86.24
66197,46390,WANATAH,IN,41.43,-86.88
66198,46390,HASKELLS,IN,41.43,-86.88
66199,46390,SOUTH WANATAH,IN,41.43,-86.88
66200,46390,THOMASTON,IN,41.43,-86.88
66201,46792,WARREN,IN,40.68,-85.42
66202,46792,BUCKEYE,IN,40.68,-85.42
66203,46792,DILLMAN,IN,40.68,-85.42
66204,46792,METH MEM HOME,IN,40.68,-85.42
66205,46792,METHODIST MEM HOME,IN,40.68,-85.42
66206,46792,METHODIST MEMORIAL HOME,IN,40.68,-85.42
66207,46792,MOUNT ZION,IN,40.68,-85.42
66208,46792,PLEASANT PLAIN,IN,40.68,-85.42
66209,46792,PLUM TREE,IN,40.68,-85.42
66210,46792,SALAMONIE,IN,40.68,-85.42
66211,46580,WARSAW,IN,41.23,-85.85
66212,46581,WARSAW,IN,41.23,-85.85
66213,46582,WARSAW,IN,41.23,-85.85
66214,47501,WASHINGTON,IN,38.65,-87.17
66215,47501,CAPEHART,IN,38.65,-87.17
66216,47501,MAYSVILLE,IN,38.65,-87.17
66217,47501,S WASHINGTON,IN,38.65,-87.17
66218,47501,SOUTH WASHINGTON,IN,38.65,-87.17
66219,47501,VEALE,IN,38.65,-87.17
66220,46793,WATERLOO,IN,41.43,-85.02
66221,46793,SEDAN,IN,41.43,-85.02
66222,47989,WAVELAND,IN,39.87,-87.04
66223,46794,WAWAKA,IN,41.48,-85.48
66224,46794,BRIMFIELD,IN,41.48,-85.48
66225,46794,BRIMFLD,IN,41.48,-85.48
66226,46794,COSPERVILLE,IN,41.48,-85.48
66227,46794,DIAMOND LAKE,IN,41.48,-85.48
66228,46794,WALDRON LAKE,IN,41.48,-85.48
66229,47990,WAYNETOWN,IN,40.08,-87.06
66230,47392,WEBSTER,IN,39.9,-84.93
66231,47469,WEST BADEN SPRINGS,IN,38.56,-86.61
66232,47469,W BADEN SPRGS,IN,38.56,-86.61
66233,47469,ABBEY DELL,IN,38.56,-86.61
66234,47469,NORTHWEST,IN,38.56,-86.61
66235,47469,PROSPECT,IN,38.56,-86.61
66236,47469,ROLAND,IN,38.56,-86.61
66237,47469,W BADEN SPGS,IN,38.56,-86.61
66238,46074,WESTFIELD,IN,40.04,-86.13
66239,46074,CARMEL,IN,40.04,-86.13
66240,47991,WEST LEBANON,IN,40.27,-87.38
66241,46995,WEST MIDDLETON,IN,40.44,-86.16
66242,46995,W MIDDLETON,IN,40.44,-86.16
66243,46183,WEST NEWTON,IN,39.7,-86.25
66244,47596,WESTPHALIA,IN,38.86,-87.23
66245,47992,WESTPOINT,IN,40.36,-87.06
66246,47283,WESTPORT,IN,39.17,-85.57
66247,47283,ALERT,IN,39.17,-85.57
66248,47283,QUAILTOWN,IN,39.17,-85.57
66249,47283,SARDINIA,IN,39.17,-85.57
66250,47885,WEST TERRE HAUTE,IN,39.46,-87.44
66251,47885,SANDFORD,IN,39.46,-87.44
66252,47885,W TERRE HAUTE,IN,39.46,-87.44
66253,47885,BARNHART TOWN,IN,39.46,-87.44
66254,47885,CHAMPION,IN,39.46,-87.44
66255,47885,DRESSER,IN,39.46,-87.44
66256,47885,FAYETTE,IN,39.46,-87.44
66257,47885,FERGUSON HILL,IN,39.46,-87.44
66258,47885,KENWOOD,IN,39.46,-87.44
66259,47885,LARIMER HILL,IN,39.46,-87.44
66260,47885,LIBERTYVILLE,IN,39.46,-87.44
66261,47885,LIGGETT,IN,39.46,-87.44
66262,47885,MARION HEIGHTS,IN,39.46,-87.44
66263,47885,PINE RIDGE,IN,39.46,-87.44
66264,47885,SHIRKLEVILLE,IN,39.46,-87.44
66265,47885,SOUTH LAKE,IN,39.46,-87.44
66266,47885,SYCAMORE PARK,IN,39.46,-87.44
66267,47885,TECUMSEH,IN,39.46,-87.44
66268,47885,TOAD HOP,IN,39.46,-87.44
66269,47885,VERMILLION ACRES,IN,39.46,-87.44
66270,47885,WANDA LAKE,IN,39.46,-87.44
66271,47885,WHITCOMB HEIGHTS,IN,39.46,-87.44
66272,47885,WINDEMERE LAKE,IN,39.46,-87.44
66273,46391,WESTVILLE,IN,41.53,-86.9
66274,46391,OTIS,IN,41.53,-86.9
66275,46380,TEFFT,IN,41.19,-86.96
66276,46380,WHEATFIELD,IN,41.19,-86.96
66277,46392,WHEATFIELD,IN,41.19,-87.05
66278,47597,WHEATLAND,IN,38.66,-87.3
66279,47597,STEEN,IN,38.66,-87.3
66280,46393,WHEELER,IN,41.51,-87.18
66281,46184,WHITELAND,IN,39.55,-86.08
66282,46184,NEW WHITELAND,IN,39.55,-86.08
66283,46075,WHITESTOWN,IN,39.99,-86.34
66284,46394,WHITING,IN,41.67,-87.48
66285,46394,ROBERTSDALE,IN,41.67,-87.48
66286,46186,WILKINSON,IN,39.88,-85.6
66287,46186,WILLOW BRANCH,IN,39.88,-85.6
66288,46186,WARRINGTON,IN,39.88,-85.6
66289,47470,WILLIAMS,IN,38.77,-86.62
66290,47470,SILVERVILLE,IN,38.77,-86.62
66291,47393,WILLIAMSBURG,IN,39.96,-85
66292,47993,WILLIAMSPORT,IN,40.28,-87.29
66293,47993,MARSHFIELD,IN,40.28,-87.29
66294,47993,PENCE,IN,40.28,-87.29
66295,46996,WINAMAC,IN,41.05,-86.6
66296,46996,DENHAM,IN,41.05,-86.6
66297,47394,WINCHESTER,IN,40.17,-84.97
66298,47394,RURAL,IN,40.17,-84.97
66299,47394,SNOW HILL,IN,40.17,-84.97
66300,47394,STONE,IN,40.17,-84.97
66301,46076,WINDFALL,IN,40.36,-85.95
66302,47994,WINGATE,IN,40.17,-87.07
66303,46590,WINONA LAKE,IN,41.21,-85.81
66304,47598,WINSLOW,IN,38.38,-87.21
66305,47598,ARTHUR,IN,38.38,-87.21
66306,47598,AUGUSTA,IN,38.38,-87.21
66307,47598,AYRSHIRE,IN,38.38,-87.21
66308,47598,CATO,IN,38.38,-87.21
66309,47598,COE,IN,38.38,-87.21
66310,47598,MUREN,IN,38.38,-87.21
66311,47598,WHITEOAK,IN,38.38,-87.21
66312,47995,WOLCOTT,IN,40.75,-87.04
66313,46795,WOLCOTTVILLE,IN,41.52,-85.36
66314,46795,ADAMS LAKE,IN,41.52,-85.36
66315,46795,LAKESIDE,IN,41.52,-85.36
66316,46795,PRETTY LAKE,IN,41.52,-85.36
66317,46795,SHADY NOOK,IN,41.52,-85.36
66318,46795,TIMBERHURST,IN,41.52,-85.36
66319,46795,WITMER MANOR,IN,41.52,-85.36
66320,46795,WOODLAND PARK,IN,41.52,-85.36
66321,46795,WOODRUFF,IN,41.52,-85.36
66322,46796,WOLFLAKE,IN,41.32,-85.48
66323,46796,WOLF LAKE,IN,41.32,-85.48
66324,46797,WOODBURN,IN,41.12,-84.85
66325,46797,EDGERTON,IN,41.12,-84.85
66326,46797,MAUMEE,IN,41.12,-84.85
66327,47471,WORTHINGTON,IN,39.11,-86.97
66328,47471,POINT COMMERCE,IN,39.11,-86.97
66329,47471,PT COMMERCE,IN,39.11,-86.97
66330,46595,WYATT,IN,41.52,-86.16
66331,47997,YEOMAN,IN,40.66,-86.72
66332,46798,YODER,IN,40.93,-85.2
66333,47396,YORKTOWN,IN,40.17,-85.47
66334,47396,WEST MUNCIE,IN,40.17,-85.47
66335,46998,YOUNG AMERICA,IN,40.57,-86.34
66336,46799,ZANESVILLE,IN,40.91,-85.28
66337,46077,ZIONSVILLE,IN,39.95,-86.27
66338,49220,ADDISON,MI,41.98,-84.34
66339,49221,ADRIAN,MI,41.89,-84.04
66340,49221,CADMUS,MI,41.89,-84.04
66341,49224,ALBION,MI,42.24,-84.75
66342,48001,ALGONAC,MI,42.61,-82.53
66343,48001,CLAY,MI,42.61,-82.53
66344,48001,PEARL BEACH,MI,42.61,-82.53
66345,48001,RUSSELL IS,MI,42.61,-82.53
66346,48001,RUSSELL ISLAND,MI,42.61,-82.53
66347,48001,CLAY TOWNSHIP,MI,42.61,-82.53
66348,48001,CLAY TWP,MI,42.61,-82.53
66349,49227,ALLEN,MI,41.95,-84.76
66350,48101,ALLEN PARK,MI,42.25,-83.21
66351,48002,ALLENTON,MI,42.92,-82.88
66352,48002,BERLIN,MI,42.92,-82.88
66353,48002,BERVILLE,MI,42.92,-82.88
66354,48002,BERLIN TOWNSHIP,MI,42.92,-82.88
66355,48002,BERLIN TWP,MI,42.92,-82.88
66356,48003,ALMONT,MI,42.92,-83.04
66357,48003,ALMONT TOWNSHIP,MI,42.92,-83.04
